state,district,block_id,block_name,panchayat_id,panchayat_name,rainfall_mm,mapping_method
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188942,KAKACHIWADI,2.4085867404937744,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188944,KAMERI,3.0723602771759033,direct_grid
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188945,KANEGAON,2.522230386734009,direct_grid
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188948,KARANDWADI,2.353909969329834,direct_grid
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188955,KOREGAON,2.4085867404937744,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188956,KUNDALWADI,2.737727642059326,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188957,KURLAP,2.864938735961914,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188961,MALEWADI,2.6873719692230225,direct_grid
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188964,MARDWADI,2.353909969329834,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188966,MIRAJWADI,2.353909969329834,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188967,NAGAON,2.4085867404937744,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188973,PADAWALWADI,2.724198818206787,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188975,PHALKEWADI,2.2819132804870605,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188976,PHARNEWADI,2.4085867404937744,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188977,POKHARNI,2.5790460109710693,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188980,ROZAWADI,2.2819132804870605,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188985,SHIGAON,2.4085867404937744,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188988,SHIVPURI,3.0723602771759033,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188992,TANDULWADI,2.522230386734009,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188994,TUJARPUR,2.8445706367492676,direct_grid
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188997,WALWA,2.7348560094833374,direct_grid
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,189002,YEDE NIPANI,2.8445706367492676,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,189003,YELUR,2.864938735961914,direct_grid
MAHARASHTRA,Kolhapur,4423,GADHINGLAJ,236886,SHIPPUR TARF NESARI,1.2020955085754395,nearest_fallback
MAHARASHTRA,Kolhapur,4422,CHANDGAD,245303,Ganuchiwadi,1.4521539211273193,nearest_fallback
